ride_id,ride_datetime,pickup_location,drop_location,distance_km,ride_duration_min,base_fare,demand_level,weather,event_nearby,traffic_level,driver_id,rider_id,driver_rating,rider_rating,payment_method,ride_status,total_fare,is_fraudulent,predicted_demand_next_hour
833,2025-01-30 15:18:00,Station,University,13.18,12.9,36.45,Medium,Clear,No,Low,1095,2048,3.95,3.21,Cash,Completed,67.55490066909132,0,527
834,2025-01-17 15:16:00,University,University,27.26,48.1,87.07,Low,Hot,Yes,Low,1030,2379,4.99,4.63,Credit Card,Completed,104.76745681092616,1,131
835,2025-01-11 19:10:00,IT Park,Mall,22.45,28.1,92.61,Medium,Hot,Yes,Medium,1057,2078,4.96,4.31,UPI,Completed,138.5242962590454,0,962
836,2025-01-23 12:30:00,IT Park,Station,6.55,32.5,87.65,Low,Foggy,No,Low,1079,2030,4.76,4.01,Cash,Completed,88.05029386345866,0,438
837,2025-01-19 21:51:00,Mall,Downtown,18.8,48.2,92.92,Medium,Foggy,No,High,1082,2285,4.15,3.69,UPI,Completed,138.29365400156064,0,614
838,2025-01-24 15:08:00,Airport,IT Park,13.63,37.9,68.72,High,Clear,No,Medium,1099,2136,3.8,3.37,Wallet,Completed,151.2989463990126,0,611
839,2025-01-25 16:46:00,Airport,Station,17.74,16.1,86.86,High,Foggy,No,High,1030,2140,3.73,3.21,Credit Card,Completed,178.47308853362404,0,169
840,2025-01-12 16:43:00,University,IT Park,22.4,37.5,56.88,Medium,Rainy,No,Low,1098,2041,3.02,4.94,Credit Card,Completed,93.04886358069263,0,771
841,2025-01-14 07:31:00,University,Mall,24.38,27.4,76.64,Low,Clear,No,Medium,1042,2486,3.5,3.4,Credit Card,Completed,89.41755512852401,0,997
842,2025-01-08 08:54:00,IT Park,Mall,25.47,30.8,99.22,Medium,Clear,No,Medium,1011,2282,4.44,3.12,Wallet,Completed,141.4339395283419,0,187
843,2025-01-29 22:03:00,Downtown,Mall,8.37,6.6,45.8,High,Rainy,Yes,Low,1027,2050,4.21,4.92,Credit Card,Completed,97.73327809237946,0,976
844,2025-01-08 16:55:00,Mall,Airport,1.9,16.6,57.29,Low,Hot,No,Medium,1024,2258,4.83,4.1,Wallet,Completed,66.61229049878952,0,670
845,2025-01-19 18:54:00,Mall,IT Park,22.44,20.5,63.6,High,Hot,No,High,1099,2311,3.1,4.59,Credit Card,Completed,158.2765000909065,0,863
846,2025-01-21 16:06:00,IT Park,Station,4.08,44.2,39.66,Medium,Rainy,No,Medium,1039,2360,3.31,3.09,UPI,Completed,83.22263277943578,0,318
847,2025-01-03 23:20:00,Station,Station,10.13,5.6,35.67,High,Rainy,No,Medium,1072,2440,4.58,4.13,UPI,Completed,124.69198199555886,0,812
848,2025-01-12 23:06:00,Downtown,University,1.11,27.5,88.08,High,Foggy,No,Low,1018,2270,3.72,3.8,UPI,Completed,184.14240741638474,0,688
849,2025-01-04 02:31:00,IT Park,University,20.77,55.8,98.38,High,Clear,No,Medium,1077,2134,3.24,4.54,UPI,Completed,163.68743254592874,0,866
850,2025-01-28 06:06:00,Downtown,University,5.85,11.2,58.33,Medium,Foggy,Yes,High,1045,2234,4.99,3.08,Wallet,No-show,105.28336602432549,0,858
851,2025-01-17 23:42:00,Downtown,Mall,20.0,33.4,36.14,Low,Rainy,No,High,1088,2128,4.57,3.8,Cash,Completed,42.881427241811664,0,369
852,2025-01-14 09:29:00,Downtown,Station,29.76,48.3,34.61,Medium,Foggy,No,Medium,1087,2104,3.82,4.6,Cash,Completed,84.08777416031764,0,918
853,2025-01-06 08:14:00,IT Park,IT Park,3.11,56.8,92.39,Medium,Rainy,No,High,1012,2254,4.65,4.05,UPI,Cancelled,136.62071860039515,0,750
854,2025-01-13 17:16:00,Mall,Mall,3.24,46.1,62.47,Low,Foggy,No,Medium,1049,2095,4.36,4.1,Cash,Cancelled,65.30770318624829,0,177
855,2025-01-02 05:30:00,Mall,Airport,10.87,44.6,52.4,Medium,Foggy,No,Low,1094,2337,4.58,3.19,Cash,Completed,92.71479873766961,1,691
856,2025-01-10 20:13:00,Downtown,University,26.13,50.5,63.35,Medium,Hot,Yes,Low,1031,2217,4.63,3.26,Credit Card,Completed,100.96077645801287,0,109
857,2025-01-04 19:13:00,Station,Mall,7.25,29.5,52.28,Medium,Rainy,No,High,1092,2061,3.17,4.35,Wallet,Completed,93.90010969747397,0,567
858,2025-01-15 05:08:00,Airport,Mall,11.45,49.3,64.23,Medium,Foggy,No,Low,1022,2480,4.25,4.35,UPI,Completed,96.88716668657962,0,435
859,2025-01-10 17:32:00,IT Park,Airport,2.99,5.4,90.17,Low,Clear,No,Medium,1044,2268,3.01,4.96,Cash,Completed,102.73513187620009,0,735
860,2025-01-15 21:00:00,Airport,Downtown,23.13,55.9,71.46,High,Foggy,Yes,Medium,1092,2241,3.09,4.42,Cash,Cancelled,154.8084764774103,0,285
861,2025-01-07 10:29:00,Station,Station,12.84,29.4,78.63,Low,Foggy,No,Medium,1064,2013,4.81,3.99,UPI,Cancelled,80.20521866092739,0,645
862,2025-01-07 00:58:00,IT Park,IT Park,23.02,35.4,55.53,Medium,Clear,No,Medium,1077,2147,4.06,4.71,Credit Card,Completed,99.30462266497939,0,220
863,2025-01-06 03:04:00,Downtown,Downtown,27.2,19.0,81.7,Medium,Rainy,No,Low,1025,2428,4.47,3.21,UPI,Completed,104.46210137126708,0,691
864,2025-01-25 05:14:00,Mall,University,7.75,45.8,76.66,High,Hot,No,Low,1051,2240,4.68,3.9,Credit Card,No-show,131.78003079814494,0,817
865,2025-01-08 08:47:00,Airport,Mall,24.41,9.2,38.37,Low,Hot,No,Medium,1007,2089,4.9,3.57,Cash,Completed,57.95352994400116,0,664
866,2025-01-29 03:28:00,University,Airport,2.71,53.0,70.08,Medium,Hot,No,Medium,1006,2095,4.74,3.21,Wallet,Completed,97.86152063114739,0,767
867,2025-01-01 09:01:00,University,Airport,27.07,50.5,47.97,Medium,Clear,No,Medium,1024,2315,3.97,4.53,Credit Card,Completed,85.42909422535442,0,373
868,2025-01-05 23:59:00,Station,Station,19.87,16.9,86.29,Low,Foggy,No,Medium,1019,2293,3.67,4.02,Credit Card,Completed,98.79567501759198,0,509
869,2025-01-16 22:52:00,Downtown,Downtown,26.35,49.5,59.82,Medium,Rainy,No,Low,1083,2025,3.31,4.11,UPI,Completed,80.48117611002903,0,457
870,2025-01-21 01:39:00,Airport,Station,1.01,48.2,99.63,High,Foggy,No,High,1009,2272,3.8,3.82,Cash,Completed,161.12152638666748,0,746
871,2025-01-13 20:20:00,Downtown,Mall,5.9,39.8,36.48,High,Hot,No,Medium,1036,2166,3.73,3.92,Wallet,Completed,110.41433987402957,0,197
872,2025-01-18 11:49:00,Airport,Station,12.3,25.5,84.62,Low,Foggy,No,Low,1040,2427,4.12,3.23,UPI,Completed,98.09481148487112,0,340
873,2025-01-02 12:36:00,Station,IT Park,12.01,19.9,77.16,Low,Clear,No,Medium,1093,2497,4.33,4.35,UPI,Completed,88.59890724814004,0,656
874,2025-01-20 04:04:00,Station,Airport,7.58,17.7,83.72,Medium,Clear,No,High,1024,2250,4.96,3.86,Wallet,Completed,132.0505625041525,0,810
875,2025-01-29 16:42:00,University,Airport,12.07,22.5,51.53,Medium,Rainy,No,High,1048,2087,4.46,4.63,Cash,Completed,76.72345077786534,0,902
876,2025-01-24 05:28:00,Downtown,University,4.74,54.7,64.44,Low,Rainy,No,Low,1063,2142,4.29,3.39,Wallet,Completed,69.73396755422013,0,213
877,2025-01-01 09:26:00,IT Park,University,12.97,9.3,85.76,Low,Hot,No,Medium,1069,2134,3.67,3.41,UPI,Completed,100.27513043809948,0,586
878,2025-01-11 02:07:00,University,Mall,24.27,50.6,46.28,High,Rainy,Yes,Low,1053,2473,3.07,4.29,UPI,Completed,96.4103731696317,0,888
879,2025-01-26 08:02:00,Downtown,IT Park,14.89,24.2,45.82,High,Foggy,Yes,Low,1054,2279,3.58,4.69,Credit Card,Completed,127.23197170186162,0,340
880,2025-01-25 11:38:00,University,Downtown,1.52,33.7,68.57,Low,Clear,No,Medium,1042,2126,4.54,3.94,Wallet,No-show,71.52115279954684,0,255
881,2025-01-05 04:31:00,IT Park,Station,13.22,48.7,66.65,Medium,Clear,No,Medium,1045,2316,3.41,4.45,Wallet,Completed,114.79763733145512,0,451
882,2025-01-24 09:08:00,Mall,Mall,1.79,53.6,49.76,Medium,Clear,No,Medium,1090,2491,4.42,5.0,Wallet,No-show,70.13229145180478,0,143
883,2025-01-08 18:10:00,Mall,University,29.02,24.0,50.87,Low,Rainy,No,Medium,1014,2396,4.16,4.98,UPI,Completed,56.472254046131305,0,691
884,2025-01-11 11:43:00,Mall,Station,4.7,30.4,49.45,Medium,Clear,No,Low,1029,2141,3.34,4.49,Cash,Completed,94.05658325051614,0,411
885,2025-01-22 09:07:00,Mall,University,21.52,27.8,84.01,Medium,Clear,No,Medium,1006,2356,3.52,4.48,UPI,Cancelled,114.06650054478025,0,237
886,2025-01-27 10:06:00,Airport,Station,29.21,5.7,75.63,High,Clear,No,Low,1007,2103,3.99,3.5,Credit Card,Cancelled,165.929129448585,0,762
887,2025-01-14 07:47:00,Mall,Downtown,24.96,21.3,88.27,Medium,Hot,No,Low,1037,2226,3.84,4.67,UPI,Cancelled,131.81997523270752,0,535
888,2025-01-28 14:32:00,IT Park,Mall,21.28,30.3,98.28,Medium,Hot,No,Medium,1053,2390,4.56,3.81,UPI,Completed,131.91750516725628,0,853
889,2025-01-05 12:29:00,Station,Station,25.34,27.6,63.19,Medium,Rainy,No,Medium,1018,2063,4.47,4.92,UPI,Completed,97.96232360146115,0,242
890,2025-01-21 23:57:00,Station,IT Park,29.47,44.7,34.67,Low,Clear,No,Low,1087,2294,4.15,3.16,Credit Card,Completed,48.537252303494206,0,922
891,2025-01-14 11:06:00,Airport,Airport,19.02,26.2,33.37,Medium,Rainy,Yes,Medium,1038,2384,4.64,3.87,Wallet,Completed,73.19685161816784,0,398
892,2025-01-10 06:59:00,Mall,IT Park,17.22,31.9,50.7,Medium,Clear,Yes,Low,1059,2306,4.13,4.11,Cash,Completed,87.23723954367853,0,661
893,2025-01-14 13:50:00,Mall,IT Park,19.22,28.6,95.28,Low,Clear,Yes,Low,1001,2254,4.93,3.81,Cash,Completed,109.54328537514681,0,361
894,2025-01-22 12:08:00,Mall,Airport,16.45,45.7,66.62,Low,Clear,No,Medium,1068,2180,3.43,3.42,Credit Card,Completed,78.30934836116751,0,611
895,2025-01-18 01:41:00,University,IT Park,19.42,52.5,49.03,Low,Rainy,No,Low,1044,2040,4.43,4.19,Wallet,Completed,67.08045078032586,0,772
896,2025-01-09 19:14:00,Downtown,Station,14.05,34.3,57.94,High,Rainy,No,Medium,1047,2264,3.74,4.51,Wallet,Completed,151.56278156256542,0,161
897,2025-01-08 17:42:00,University,Station,7.33,48.4,71.9,Low,Clear,No,Low,1035,2189,3.56,4.29,Credit Card,Completed,86.23552909668453,0,666
898,2025-01-21 13:29:00,Downtown,Station,4.49,21.3,75.71,Low,Foggy,No,Medium,1087,2008,3.36,3.47,UPI,Cancelled,76.36156764784349,0,522
899,2025-01-17 18:39:00,Mall,Airport,2.98,34.8,40.77,Medium,Rainy,No,Low,1091,2104,4.11,4.46,Wallet,Completed,82.83862933279656,0,495
900,2025-01-20 18:30:00,Mall,IT Park,8.64,24.0,98.39,Medium,Hot,No,Low,1060,2225,3.43,3.51,Cash,Completed,141.6555724157143,0,983
901,2025-01-06 13:18:00,University,Airport,2.34,27.8,68.13,Low,Rainy,Yes,Medium,1090,2034,3.4,3.35,Credit Card,No-show,78.5750104871353,0,130
902,2025-01-06 01:34:00,University,Station,17.45,45.3,39.5,High,Clear,No,High,1052,2236,4.98,4.38,Cash,Completed,109.72596233753127,0,429
903,2025-01-01 22:26:00,Downtown,IT Park,9.23,53.5,92.55,High,Foggy,No,Low,1008,2463,4.6,4.69,UPI,Completed,170.23523614443525,0,901
904,2025-01-03 09:46:00,Station,IT Park,24.91,11.7,35.22,Medium,Clear,Yes,Medium,1080,2228,4.5,3.96,Credit Card,Completed,78.07028856338745,0,268
905,2025-01-28 22:41:00,Downtown,University,3.15,39.9,93.54,Medium,Hot,No,Medium,1041,2188,4.59,4.06,Cash,Completed,116.7379234948805,0,365
906,2025-01-28 01:02:00,University,University,7.56,37.0,99.76,Low,Rainy,No,Medium,1003,2313,4.94,3.61,Cash,Completed,104.42000979617993,0,407
907,2025-01-27 09:43:00,IT Park,Downtown,22.18,11.5,79.03,Medium,Rainy,No,High,1096,2483,4.15,3.99,UPI,Completed,117.19874407938458,0,558
908,2025-01-20 13:59:00,University,Mall,18.37,16.7,83.93,Medium,Clear,Yes,Low,1069,2430,3.44,3.26,Credit Card,Completed,133.43561563075906,0,284
909,2025-01-12 10:36:00,IT Park,University,2.87,22.1,53.61,Low,Clear,Yes,High,1084,2022,4.72,4.91,Wallet,Completed,63.367070047326244,0,433
910,2025-01-18 10:29:00,Airport,Airport,26.44,14.2,95.91,Low,Hot,No,Medium,1014,2343,4.49,4.6,Wallet,Completed,100.2398442099734,0,614
911,2025-01-29 09:05:00,University,University,26.44,18.4,67.08,Medium,Foggy,Yes,Medium,1096,2040,3.83,4.34,Cash,Completed,96.18960937212803,0,540
912,2025-01-23 12:35:00,Airport,Downtown,10.58,19.7,81.27,Low,Hot,No,High,1026,2173,3.95,4.08,UPI,Completed,91.249745275496,0,772
913,2025-01-07 06:43:00,Station,IT Park,10.87,23.5,94.69,High,Foggy,No,Medium,1070,2439,3.82,4.58,Cash,Completed,179.03387798250924,0,490
914,2025-01-19 15:21:00,Downtown,Downtown,29.68,46.2,98.26,Low,Rainy,Yes,Medium,1058,2179,4.86,3.99,UPI,Completed,111.31636047307882,0,871
915,2025-01-12 01:35:00,IT Park,IT Park,19.16,36.5,88.32,Medium,Foggy,No,Medium,1040,2086,3.69,3.6,Wallet,Completed,116.18393151336284,0,659
916,2025-01-03 22:49:00,Downtown,IT Park,16.41,59.2,51.21,Medium,Foggy,No,Medium,1051,2133,4.93,3.32,Cash,Completed,84.18442191254363,0,353
917,2025-01-27 20:00:00,Airport,Mall,25.31,27.8,97.66,Medium,Rainy,Yes,Low,1005,2351,4.82,4.3,Cash,Completed,121.32130686089438,0,685
918,2025-01-11 15:55:00,IT Park,University,9.27,46.5,73.97,Medium,Rainy,No,Medium,1077,2013,4.26,4.86,UPI,Completed,96.33200104790444,0,434
919,2025-01-24 09:29:00,Downtown,Airport,13.45,52.9,95.14,Medium,Rainy,No,Low,1032,2028,4.16,3.31,Credit Card,Completed,135.54184187243868,0,499
920,2025-01-29 07:28:00,University,Airport,8.77,42.3,77.33,High,Hot,No,High,1080,2084,3.74,3.36,UPI,Completed,174.9038626426297,0,265
921,2025-01-20 16:15:00,Mall,Station,23.89,27.7,51.51,Medium,Rainy,No,High,1001,2481,3.04,3.87,Credit Card,Completed,93.29677375610831,0,359
922,2025-01-23 05:38:00,Airport,IT Park,17.63,46.4,55.9,Medium,Clear,No,Medium,1077,2464,3.26,4.61,Wallet,Completed,79.20174601312864,0,103
923,2025-01-05 21:02:00,Downtown,Airport,20.11,16.2,68.53,Medium,Rainy,No,Medium,1054,2318,4.51,3.59,Cash,Completed,106.82596643703287,0,987
924,2025-01-09 21:47:00,Airport,Mall,8.32,23.0,85.3,Medium,Rainy,No,Low,1011,2349,3.94,3.51,Cash,Completed,118.59920380109222,0,218
925,2025-01-30 07:07:00,Airport,IT Park,7.39,35.1,52.26,Medium,Rainy,No,Low,1053,2343,3.3,4.24,UPI,Completed,73.99995963371086,0,569
926,2025-01-28 11:29:00,IT Park,Mall,15.16,36.6,70.58,High,Foggy,No,High,1008,2280,3.53,4.07,UPI,Completed,156.894323200906,0,569
927,2025-01-10 01:46:00,IT Park,Airport,22.39,6.2,54.19,Low,Hot,No,Low,1025,2354,4.9,3.12,Wallet,Cancelled,55.060403707115256,0,884
928,2025-01-09 13:45:00,Mall,Airport,16.23,57.0,87.1,Medium,Rainy,Yes,Medium,1040,2263,3.73,3.16,Wallet,Completed,131.93159243373023,0,592
929,2025-01-24 04:16:00,University,Station,1.95,43.3,62.67,Medium,Hot,No,High,1032,2166,4.82,4.29,Credit Card,Completed,101.62872396170087,0,837
930,2025-01-17 22:00:00,Airport,Airport,26.19,32.3,35.37,Medium,Clear,No,High,1088,2293,3.61,3.93,Wallet,Completed,72.07902601281344,0,963
931,2025-01-10 20:21:00,Downtown,IT Park,2.88,56.3,41.62,High,Clear,Yes,Medium,1028,2068,4.09,4.94,Wallet,Completed,105.87089546297841,0,599
932,2025-01-02 03:17:00,Station,IT Park,28.72,29.2,34.28,High,Rainy,No,Medium,1078,2226,3.04,4.36,Wallet,Cancelled,120.80660654349971,0,169
933,2025-01-13 20:14:00,Airport,IT Park,1.73,58.9,64.95,Medium,Clear,Yes,Medium,1003,2170,4.04,3.02,Wallet,Completed,99.73627691405898,0,793
934,2025-01-27 09:42:00,Airport,Station,21.14,33.2,37.44,Low,Hot,Yes,High,1091,2086,4.27,3.96,Credit Card,Completed,39.27666615710321,0,964
935,2025-01-01 22:09:00,Mall,Station,3.38,11.3,37.99,Low,Foggy,No,Medium,1084,2133,3.47,3.83,Wallet,Completed,50.372993186294664,0,875
936,2025-01-18 06:12:00,University,Airport,27.41,47.1,95.87,Medium,Rainy,No,Medium,1079,2448,4.16,3.21,Credit Card,Completed,116.13598834400871,0,469
937,2025-01-24 13:03:00,Station,Downtown,14.47,42.3,91.09,High,Clear,Yes,Low,1062,2178,4.29,4.85,UPI,Completed,148.2304962891335,0,280
938,2025-01-19 06:02:00,IT Park,Downtown,4.99,47.5,61.65,Low,Hot,No,Low,1027,2490,4.37,4.61,Cash,Completed,74.92992034919216,0,104
939,2025-01-05 01:11:00,IT Park,Station,10.88,57.3,99.01,Low,Hot,No,Medium,1045,2343,4.55,3.46,UPI,Cancelled,117.25119795642016,0,296
940,2025-01-28 09:48:00,Downtown,Airport,5.78,47.7,30.01,Low,Clear,Yes,High,1092,2252,3.62,3.51,Wallet,Completed,39.221868735410446,0,146
941,2025-01-14 03:35:00,Station,Downtown,5.95,38.6,72.98,High,Hot,No,High,1025,2015,4.14,3.06,Cash,Completed,133.17391713107997,0,651
942,2025-01-06 01:08:00,IT Park,Airport,28.5,52.2,73.15,Medium,Hot,No,High,1061,2223,4.96,3.59,Wallet,Completed,106.80268998319224,0,733
943,2025-01-22 02:59:00,Downtown,Airport,13.91,42.0,62.02,Medium,Rainy,No,Medium,1044,2379,4.8,4.17,Wallet,Completed,92.44373251735783,0,746
944,2025-01-03 19:54:00,University,Airport,23.88,27.4,57.79,Medium,Hot,No,Medium,1097,2201,4.91,3.84,UPI,Completed,96.64403549360401,0,239
945,2025-01-13 10:11:00,Downtown,University,19.55,53.7,61.88,High,Clear,No,High,1046,2107,3.77,4.94,Wallet,Completed,121.9943970936269,0,961
946,2025-01-10 20:17:00,IT Park,IT Park,20.62,17.2,59.05,Medium,Rainy,No,Medium,1014,2250,4.57,3.11,UPI,Completed,84.17715869832821,0,764
947,2025-01-01 02:11:00,Mall,Airport,4.82,44.3,81.13,Medium,Clear,No,Medium,1008,2437,4.24,4.18,Wallet,Completed,114.11252607332997,0,639
948,2025-01-10 18:52:00,Mall,University,7.79,53.5,39.47,Low,Foggy,No,Medium,1048,2409,3.17,4.72,Credit Card,No-show,58.61169634888438,0,526
949,2025-01-02 05:53:00,Mall,Station,23.82,45.2,43.83,Medium,Clear,No,High,1014,2089,4.65,3.96,Cash,Completed,75.57895867861451,0,688
950,2025-01-09 18:05:00,IT Park,Downtown,29.15,43.4,42.64,Medium,Clear,Yes,Low,1065,2125,4.35,3.01,UPI,Completed,86.7528208464144,0,786
951,2025-01-17 15:58:00,Mall,IT Park,8.62,46.4,48.37,High,Rainy,No,High,1080,2113,3.4,3.49,UPI,Completed,134.84549999793836,0,660
952,2025-01-11 15:14:00,Station,Downtown,8.88,30.6,66.77,Low,Hot,No,Low,1082,2469,3.16,3.65,Cash,Completed,78.37858504686824,0,953
953,2025-01-19 18:54:00,University,IT Park,14.71,53.1,37.78,Low,Clear,Yes,Medium,1007,2137,4.67,4.93,UPI,Completed,51.64923158126335,0,409
954,2025-01-08 20:18:00,Downtown,Downtown,29.53,16.2,90.77,Low,Rainy,Yes,Medium,1079,2247,3.16,4.82,Cash,Completed,107.35654920124193,0,373
955,2025-01-10 22:29:00,Downtown,IT Park,8.8,12.0,50.82,Medium,Foggy,No,Medium,1088,2496,3.18,4.9,Credit Card,Completed,79.03461857858662,0,638
956,2025-01-13 16:22:00,IT Park,Downtown,12.8,20.7,41.38,High,Rainy,No,Medium,1049,2166,3.85,4.65,Wallet,Completed,122.67433221652422,0,939
957,2025-01-15 20:42:00,Mall,Downtown,26.85,34.2,77.29,Low,Rainy,Yes,High,1055,2150,3.27,3.7,Credit Card,Completed,96.47658216467735,0,489
958,2025-01-25 22:47:00,Mall,Downtown,1.08,33.1,32.67,Medium,Hot,No,Medium,1013,2363,4.83,4.81,Wallet,Completed,82.49759957259609,0,558
959,2025-01-27 15:07:00,Airport,Downtown,2.15,50.1,73.4,Medium,Clear,No,Low,1073,2343,3.94,4.96,Cash,Completed,98.44572353284764,0,832
960,2025-01-14 16:47:00,University,Station,18.52,27.3,78.87,Low,Foggy,No,Medium,1056,2433,4.14,3.7,Credit Card,Completed,82.89880259844733,0,733
961,2025-01-04 10:13:00,Station,Airport,27.31,31.6,45.04,Medium,Rainy,No,Low,1056,2068,4.86,3.52,Wallet,Completed,80.14133858832719,0,460
962,2025-01-04 07:38:00,Downtown,Mall,7.93,5.7,32.94,Low,Clear,No,Low,1015,2221,4.06,4.09,Cash,Completed,42.79650151798971,0,168
963,2025-01-12 17:33:00,Airport,University,14.62,27.5,55.46,Medium,Clear,No,Medium,1057,2271,3.71,3.37,Wallet,Completed,80.59180277600055,0,682
964,2025-01-23 09:11:00,Airport,Mall,14.06,40.6,36.9,Medium,Rainy,No,High,1058,2321,4.59,3.07,UPI,Completed,82.71292004265628,0,761
965,2025-01-08 13:36:00,IT Park,Mall,14.72,5.9,38.15,Medium,Clear,No,Medium,1035,2310,3.89,4.89,UPI,Completed,74.1104043599009,0,798
966,2025-01-26 16:39:00,Downtown,IT Park,19.05,20.4,47.8,Low,Rainy,No,Medium,1088,2414,3.64,4.85,Cash,Completed,52.42528599298225,0,530
967,2025-01-23 23:01:00,IT Park,Airport,14.62,16.4,50.68,High,Rainy,No,Medium,1097,2349,4.45,3.33,Wallet,Completed,127.85680488236301,0,984
968,2025-01-23 03:58:00,Station,IT Park,13.98,7.3,67.1,Medium,Rainy,No,Low,1016,2020,4.6,3.82,UPI,Completed,106.14861138916868,0,857
969,2025-01-26 23:55:00,Airport,Airport,14.75,31.4,77.49,Medium,Foggy,Yes,High,1008,2289,4.58,4.66,Credit Card,Cancelled,98.77349842951382,0,807
970,2025-01-11 21:08:00,Airport,Airport,18.14,15.0,71.49,Low,Rainy,Yes,Medium,1093,2489,4.96,4.32,Wallet,No-show,85.54693414353697,0,131
971,2025-01-08 16:24:00,University,Downtown,16.57,45.9,40.39,Low,Hot,No,High,1087,2492,4.57,3.79,Wallet,Cancelled,55.761927889805506,0,720
972,2025-01-12 16:54:00,Station,Station,25.77,51.6,42.05,Low,Clear,No,Low,1045,2100,4.54,4.49,UPI,Completed,49.59072716368505,0,964
973,2025-01-01 15:45:00,Airport,Downtown,2.44,35.0,91.51,Low,Foggy,No,Low,1095,2252,4.71,4.79,UPI,Completed,109.69354029861123,0,612
974,2025-01-24 01:16:00,Station,Station,25.17,59.0,69.08,Medium,Clear,No,High,1040,2470,3.0,4.85,Cash,Completed,118.87056037636937,0,281
975,2025-01-16 17:36:00,Downtown,IT Park,25.47,29.8,90.9,High,Foggy,Yes,Medium,1054,2077,3.72,3.76,Wallet,Completed,158.24835378122418,0,785
976,2025-01-27 06:23:00,Mall,Station,9.26,33.2,56.01,Medium,Hot,Yes,Low,1014,2135,4.48,3.35,Credit Card,Completed,101.56647469579536,0,780
977,2025-01-19 19:12:00,Airport,IT Park,14.42,59.4,73.01,Low,Foggy,Yes,Low,1059,2392,4.2,4.83,UPI,Completed,80.33393661586697,0,347
978,2025-01-22 19:49:00,University,Mall,13.72,17.7,66.66,Medium,Foggy,No,High,1094,2412,3.36,3.19,Wallet,Completed,114.32976734662799,0,719
979,2025-01-28 07:36:00,Downtown,Mall,7.34,56.8,52.34,Low,Foggy,No,Medium,1053,2173,3.61,4.44,UPI,Completed,70.53859397954433,0,981
980,2025-01-11 20:23:00,Station,Station,12.51,7.4,62.89,Medium,Clear,No,Medium,1027,2363,3.67,3.28,Cash,Completed,105.89171588862604,0,396
981,2025-01-02 08:19:00,IT Park,Station,2.29,29.6,65.17,Medium,Rainy,No,Medium,1047,2201,4.14,3.78,Wallet,Completed,105.29130685002227,0,875
982,2025-01-10 05:40:00,Downtown,IT Park,9.06,8.9,44.05,Medium,Clear,No,Medium,1080,2217,4.66,3.82,Wallet,Completed,65.53754911572007,0,129
983,2025-01-27 21:07:00,Airport,Downtown,24.68,45.1,52.05,High,Rainy,No,High,1006,2376,4.86,3.32,Cash,Cancelled,121.4882326058455,0,401
984,2025-01-17 09:32:00,Station,IT Park,9.25,38.5,85.4,Low,Clear,No,Low,1055,2208,4.5,4.85,Credit Card,Completed,95.93111113735705,0,575
985,2025-01-10 07:26:00,Mall,Downtown,24.73,43.9,94.11,Medium,Hot,No,Medium,1097,2074,4.69,3.01,UPI,Completed,134.8560267523093,0,972
986,2025-01-01 11:02:00,Downtown,Mall,16.42,25.6,55.19,High,Hot,No,High,1044,2011,3.94,4.79,Cash,Completed,114.7051555135615,0,451
987,2025-01-02 23:52:00,Airport,Airport,26.52,25.3,51.49,Medium,Foggy,Yes,Low,1018,2287,3.78,4.77,Wallet,Completed,95.64836355985236,0,581
988,2025-01-04 17:21:00,University,Station,17.67,7.5,43.66,Medium,Hot,Yes,Medium,1016,2256,3.79,3.63,Cash,Completed,67.84210326034514,0,416
989,2025-01-05 01:48:00,IT Park,Downtown,1.86,24.2,77.49,High,Foggy,Yes,Medium,1012,2012,4.23,4.41,Wallet,Completed,137.09538195997112,0,836
990,2025-01-26 08:15:00,Station,IT Park,20.59,56.1,52.62,Low,Rainy,No,Medium,1020,2380,3.25,3.51,Cash,Completed,62.39597484082482,0,496
991,2025-01-26 10:35:00,Downtown,Mall,2.3,25.9,99.14,High,Hot,No,Medium,1045,2479,4.16,4.52,Credit Card,Completed,150.85660855714266,0,188
992,2025-01-03 13:10:00,Downtown,Downtown,14.07,50.7,52.8,Low,Rainy,No,Medium,1064,2078,4.33,4.12,Wallet,Completed,60.54883234710469,0,333
993,2025-01-04 00:21:00,Mall,IT Park,27.95,51.3,57.59,Medium,Clear,Yes,Medium,1059,2435,3.88,3.6,Cash,Completed,79.03606726137511,0,267
994,2025-01-26 16:01:00,Mall,Station,5.79,25.5,72.23,High,Rainy,No,Medium,1093,2172,4.91,3.8,Credit Card,Completed,151.21197277670097,0,842
995,2025-01-16 09:03:00,University,Station,12.31,39.8,86.12,Low,Clear,No,Medium,1094,2096,4.22,4.38,Credit Card,Completed,86.26348876700908,0,225
996,2025-01-16 20:55:00,IT Park,University,22.17,10.2,62.87,Medium,Rainy,No,Low,1090,2306,3.44,4.81,UPI,Completed,110.22389196275148,0,672
997,2025-01-21 07:19:00,University,Airport,26.59,10.7,59.59,Medium,Rainy,No,Medium,1022,2373,3.96,3.26,Wallet,Completed,101.10888232720285,0,219
998,2025-01-05 15:18:00,Airport,University,20.46,7.7,99.69,High,Hot,No,High,1097,2273,4.35,4.14,UPI,Completed,161.74158689518055,0,527
